obs_id	nct	canonical_payload	om_index	results_group_id	class_index	class_title	category_index	category_title	measurement_value_raw	measurement_spread	measurement_lower	measurement_upper	measurement_comment	om_param_type	om_unit_of_measure	class_denom_units	class_denom_value_for_group	source_pointer
NCT00753675#om2#OG000	NCT00753675	ctg_placebo_onc_1999_2009.txt	2	OG000	0	Disease control rate = NO	0		42					NUMBER	Partecipants			ctg_placebo_onc_1999_2009.txt::NCT00753675::outcomeMeasures[2]::groups[OG000]::classes[0]::categories[0]
NCT00753675#om2#OG000	NCT00753675	ctg_placebo_onc_1999_2009.txt	2	OG000	1	Disease control rate = YES	0		14					NUMBER	Partecipants			ctg_placebo_onc_1999_2009.txt::NCT00753675::outcomeMeasures[2]::groups[OG000]::classes[1]::categories[0]
NCT00753675#om2#OG001	NCT00753675	ctg_placebo_onc_1999_2009.txt	2	OG001	0	Disease control rate = NO	0		40					NUMBER	Partecipants			ctg_placebo_onc_1999_2009.txt::NCT00753675::outcomeMeasures[2]::groups[OG001]::classes[0]::categories[0]
NCT00753675#om2#OG001	NCT00753675	ctg_placebo_onc_1999_2009.txt	2	OG001	1	Disease control rate = YES	0		17					NUMBER	Partecipants			ctg_placebo_onc_1999_2009.txt::NCT00753675::outcomeMeasures[2]::groups[OG001]::classes[1]::categories[0]
NCT00753675#om2#OG002	NCT00753675	ctg_placebo_onc_1999_2009.txt	2	OG002	0	Disease control rate = NO	0		32					NUMBER	Partecipants			ctg_placebo_onc_1999_2009.txt::NCT00753675::outcomeMeasures[2]::groups[OG002]::classes[0]::categories[0]
NCT00753675#om2#OG002	NCT00753675	ctg_placebo_onc_1999_2009.txt	2	OG002	1	Disease control rate = YES	0		20					NUMBER	Partecipants			ctg_placebo_onc_1999_2009.txt::NCT00753675::outcomeMeasures[2]::groups[OG002]::classes[1]::categories[0]
NCT00387127#om10#OG000	NCT00387127	ctg_placebo_onc_1999_2009.txt	10	OG000	0		0		15					NUMBER	Participants			ctg_placebo_onc_1999_2009.txt::NCT00387127::outcomeMeasures[10]::groups[OG000]::classes[0]::categories[0]
NCT00387127#om10#OG001	NCT00387127	ctg_placebo_onc_1999_2009.txt	10	OG001	0		0		21					NUMBER	Participants			ctg_placebo_onc_1999_2009.txt::NCT00387127::outcomeMeasures[10]::groups[OG001]::classes[0]::categories[0]
NCT00399035#om2#OG000	NCT00399035	ctg_placebo_onc_1999_2009.txt	2	OG000	0		0		254					NUMBER	Participants			ctg_placebo_onc_1999_2009.txt::NCT00399035::outcomeMeasures[2]::groups[OG000]::classes[0]::categories[0]
NCT00399035#om2#OG001	NCT00399035	ctg_placebo_onc_1999_2009.txt	2	OG001	0		0		178					NUMBER	Participants			ctg_placebo_onc_1999_2009.txt::NCT00399035::outcomeMeasures[2]::groups[OG001]::classes[0]::categories[0]
NCT00281697#om4#OG000	NCT00281697	ctg_placebo_onc_1999_2009.txt	4	OG000	0		0		39.5		34.4	44.7		NUMBER	Percentage of patients			ctg_placebo_onc_1999_2009.txt::NCT00281697::outcomeMeasures[4]::groups[OG000]::classes[0]::categories[0]
NCT00281697#om4#OG001	NCT00281697	ctg_placebo_onc_1999_2009.txt	4	OG001	0		0		29.6		23.0	36.7		NUMBER	Percentage of patients			ctg_placebo_onc_1999_2009.txt::NCT00281697::outcomeMeasures[4]::groups[OG001]::classes[0]::categories[0]
NCT00281697#om5#OG000	NCT00281697	ctg_placebo_onc_1999_2009.txt	5	OG000	0		0		7.3		6.2	8.2		MEDIAN	Months			ctg_placebo_onc_1999_2009.txt::NCT00281697::outcomeMeasures[5]::groups[OG000]::classes[0]::categories[0]
NCT00281697#om5#OG001	NCT00281697	ctg_placebo_onc_1999_2009.txt	5	OG001	0		0		7.5		6.6	9.2		MEDIAN	Months			ctg_placebo_onc_1999_2009.txt::NCT00281697::outcomeMeasures[5]::groups[OG001]::classes[0]::categories[0]
NCT00738530#om7#OG000	NCT00738530	ctg_placebo_onc_1999_2009.txt	7	OG000	0		0		32.4					NUMBER	percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00738530::outcomeMeasures[7]::groups[OG000]::classes[0]::categories[0]
NCT00738530#om7#OG001	NCT00738530	ctg_placebo_onc_1999_2009.txt	7	OG001	0		0		12.5					NUMBER	percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00738530::outcomeMeasures[7]::groups[OG001]::classes[0]::categories[0]
NCT00738530#om8#OG000	NCT00738530	ctg_placebo_onc_1999_2009.txt	8	OG000	0	Complete Response (CR)	0		1.6					NUMBER	percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00738530::outcomeMeasures[8]::groups[OG000]::classes[0]::categories[0]
NCT00738530#om8#OG000	NCT00738530	ctg_placebo_onc_1999_2009.txt	8	OG000	1	Partial Response (PR)	0		30.7					NUMBER	percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00738530::outcomeMeasures[8]::groups[OG000]::classes[1]::categories[0]
NCT00738530#om8#OG000	NCT00738530	ctg_placebo_onc_1999_2009.txt	8	OG000	2	Stable Disease (SD)	0		44.4					NUMBER	percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00738530::outcomeMeasures[8]::groups[OG000]::classes[2]::categories[0]
NCT00738530#om8#OG000	NCT00738530	ctg_placebo_onc_1999_2009.txt	8	OG000	3	Progressive Disease (PD)	0		20.6					NUMBER	percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00738530::outcomeMeasures[8]::groups[OG000]::classes[3]::categories[0]
NCT00738530#om8#OG000	NCT00738530	ctg_placebo_onc_1999_2009.txt	8	OG000	4	Missing (no response assessment)	0		2.6					NUMBER	percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00738530::outcomeMeasures[8]::groups[OG000]::classes[4]::categories[0]
NCT00738530#om8#OG001	NCT00738530	ctg_placebo_onc_1999_2009.txt	8	OG001	0	Complete Response (CR)	0		2.4					NUMBER	percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00738530::outcomeMeasures[8]::groups[OG001]::classes[0]::categories[0]
NCT00738530#om8#OG001	NCT00738530	ctg_placebo_onc_1999_2009.txt	8	OG001	1	Partial Response (PR)	0		10.0					NUMBER	percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00738530::outcomeMeasures[8]::groups[OG001]::classes[1]::categories[0]
NCT00738530#om8#OG001	NCT00738530	ctg_placebo_onc_1999_2009.txt	8	OG001	2	Stable Disease (SD)	0		50.5					NUMBER	percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00738530::outcomeMeasures[8]::groups[OG001]::classes[2]::categories[0]
NCT00738530#om8#OG001	NCT00738530	ctg_placebo_onc_1999_2009.txt	8	OG001	3	Progressive Disease (PD)	0		33.2					NUMBER	percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00738530::outcomeMeasures[8]::groups[OG001]::classes[3]::categories[0]
NCT00738530#om8#OG001	NCT00738530	ctg_placebo_onc_1999_2009.txt	8	OG001	4	Missing (no response assessment)	0		3.8					NUMBER	percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00738530::outcomeMeasures[8]::groups[OG001]::classes[4]::categories[0]
NCT00865709#om3#OG000	NCT00865709	ctg_placebo_onc_1999_2009.txt	3	OG000	0		0		45					NUMBER	participants			ctg_placebo_onc_1999_2009.txt::NCT00865709::outcomeMeasures[3]::groups[OG000]::classes[0]::categories[0]
NCT00865709#om3#OG001	NCT00865709	ctg_placebo_onc_1999_2009.txt	3	OG001	0		0		61					NUMBER	participants			ctg_placebo_onc_1999_2009.txt::NCT00865709::outcomeMeasures[3]::groups[OG001]::classes[0]::categories[0]
NCT00876395#om4#OG000	NCT00876395	ctg_placebo_onc_1999_2009.txt	4	OG000	0		0		67.1		62.7	71.3		NUMBER	Percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00876395::outcomeMeasures[4]::groups[OG000]::classes[0]::categories[0]
NCT00876395#om4#OG001	NCT00876395	ctg_placebo_onc_1999_2009.txt	4	OG001	0		0		69.0		62.8	74.8		NUMBER	Percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00876395::outcomeMeasures[4]::groups[OG001]::classes[0]::categories[0]
NCT00876395#om5#OG000	NCT00876395	ctg_placebo_onc_1999_2009.txt	5	OG000	0		0		73.1		66.5	79.0		NUMBER	Percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00876395::outcomeMeasures[5]::groups[OG000]::classes[0]::categories[0]
NCT00876395#om5#OG001	NCT00876395	ctg_placebo_onc_1999_2009.txt	5	OG001	0		0		70.9		61.1	79.4		NUMBER	Percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00876395::outcomeMeasures[5]::groups[OG001]::classes[0]::categories[0]
NCT00876395#om6#OG000	NCT00876395	ctg_placebo_onc_1999_2009.txt	6	OG000	0		0		75.8		71.7	79.6		NUMBER	Percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00876395::outcomeMeasures[6]::groups[OG000]::classes[0]::categories[0]
NCT00876395#om6#OG001	NCT00876395	ctg_placebo_onc_1999_2009.txt	6	OG001	0		0		81.2		75.6	85.9		NUMBER	Percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00876395::outcomeMeasures[6]::groups[OG001]::classes[0]::categories[0]
NCT00876395#om7#OG000	NCT00876395	ctg_placebo_onc_1999_2009.txt	7	OG000	0		0		78.8		72.7	84.2		NUMBER	Percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00876395::outcomeMeasures[7]::groups[OG000]::classes[0]::categories[0]
NCT00876395#om7#OG001	NCT00876395	ctg_placebo_onc_1999_2009.txt	7	OG001	0		0		79.6		70.5	86.9		NUMBER	Percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00876395::outcomeMeasures[7]::groups[OG001]::classes[0]::categories[0]
NCT00876395#om8#OG000	NCT00876395	ctg_placebo_onc_1999_2009.txt	8	OG000	0		0		2.10		2.00	3.58		MEDIAN	months			ctg_placebo_onc_1999_2009.txt::NCT00876395::outcomeMeasures[8]::groups[OG000]::classes[0]::categories[0]
NCT00876395#om8#OG001	NCT00876395	ctg_placebo_onc_1999_2009.txt	8	OG001	0		0		2.00		1.94	2.27		MEDIAN	months			ctg_placebo_onc_1999_2009.txt::NCT00876395::outcomeMeasures[8]::groups[OG001]::classes[0]::categories[0]
NCT00876395#om9#OG000	NCT00876395	ctg_placebo_onc_1999_2009.txt	9	OG000	0		0		1.94		1.87	2.00		MEDIAN	months			ctg_placebo_onc_1999_2009.txt::NCT00876395::outcomeMeasures[9]::groups[OG000]::classes[0]::categories[0]
NCT00876395#om9#OG001	NCT00876395	ctg_placebo_onc_1999_2009.txt	9	OG001	0		0		1.97		1.87	3.58		MEDIAN	months			ctg_placebo_onc_1999_2009.txt::NCT00876395::outcomeMeasures[9]::groups[OG001]::classes[0]::categories[0]
NCT00876395#om10#OG000	NCT00876395	ctg_placebo_onc_1999_2009.txt	10	OG000	0	Complete Response (CR)	0		5.6					NUMBER	Percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00876395::outcomeMeasures[10]::groups[OG000]::classes[0]::categories[0]
NCT00876395#om10#OG000	NCT00876395	ctg_placebo_onc_1999_2009.txt	10	OG000	1	Partial Response (PR)	0		61.5					NUMBER	Percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00876395::outcomeMeasures[10]::groups[OG000]::classes[1]::categories[0]
NCT00876395#om10#OG001	NCT00876395	ctg_placebo_onc_1999_2009.txt	10	OG001	0	Complete Response (CR)	0		5.9					NUMBER	Percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00876395::outcomeMeasures[10]::groups[OG001]::classes[0]::categories[0]
NCT00876395#om10#OG001	NCT00876395	ctg_placebo_onc_1999_2009.txt	10	OG001	1	Partial Response (PR)	0		63.2					NUMBER	Percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00876395::outcomeMeasures[10]::groups[OG001]::classes[1]::categories[0]
NCT00876395#om11#OG000	NCT00876395	ctg_placebo_onc_1999_2009.txt	11	OG000	0	Complete Response (CR)	0		7.7					NUMBER	Percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00876395::outcomeMeasures[11]::groups[OG000]::classes[0]::categories[0]
NCT00876395#om11#OG000	NCT00876395	ctg_placebo_onc_1999_2009.txt	11	OG000	1	Partial Response (PR)	0		65.4					NUMBER	Percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00876395::outcomeMeasures[11]::groups[OG000]::classes[1]::categories[0]
NCT00876395#om11#OG001	NCT00876395	ctg_placebo_onc_1999_2009.txt	11	OG001	0	Complete Response (CR)	0		2.9					NUMBER	Percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00876395::outcomeMeasures[11]::groups[OG001]::classes[0]::categories[0]
NCT00876395#om11#OG001	NCT00876395	ctg_placebo_onc_1999_2009.txt	11	OG001	1	Partial Response (PR)	0		68.0					NUMBER	Percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00876395::outcomeMeasures[11]::groups[OG001]::classes[1]::categories[0]
NCT00415194#om2#OG000	NCT00415194	ctg_placebo_onc_1999_2009.txt	2	OG000	0		0		12.1					NUMBER	Percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00415194::outcomeMeasures[2]::groups[OG000]::classes[0]::categories[0]
NCT00415194#om2#OG001	NCT00415194	ctg_placebo_onc_1999_2009.txt	2	OG001	0		0		8.1					NUMBER	Percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00415194::outcomeMeasures[2]::groups[OG001]::classes[0]::categories[0]
NCT00790400#om0#OG000	NCT00790400	ctg_placebo_onc_1999_2009.txt	0	OG000	0		0		41.8		30.8	53.4		NUMBER	Percentage of Participants			ctg_placebo_onc_1999_2009.txt::NCT00790400::outcomeMeasures[0]::groups[OG000]::classes[0]::categories[0]
NCT00790400#om0#OG001	NCT00790400	ctg_placebo_onc_1999_2009.txt	0	OG001	0		0		0		0.0	9.0		NUMBER	Percentage of Participants			ctg_placebo_onc_1999_2009.txt::NCT00790400::outcomeMeasures[0]::groups[OG001]::classes[0]::categories[0]
NCT00790400#om0#OG002	NCT00790400	ctg_placebo_onc_1999_2009.txt	0	OG002	0		0		58.0		48.3	67.3		NUMBER	Percentage of Participants			ctg_placebo_onc_1999_2009.txt::NCT00790400::outcomeMeasures[0]::groups[OG002]::classes[0]::categories[0]
NCT00790400#om2#OG000	NCT00790400	ctg_placebo_onc_1999_2009.txt	2	OG000	0		0		26		16.6	37.2		NUMBER	Percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00790400::outcomeMeasures[2]::groups[OG000]::classes[0]::categories[0]
NCT00790400#om2#OG001	NCT00790400	ctg_placebo_onc_1999_2009.txt	2	OG001	0		0		0		0.0	9.5		NUMBER	Percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00790400::outcomeMeasures[2]::groups[OG001]::classes[0]::categories[0]
NCT00790400#om2#OG002	NCT00790400	ctg_placebo_onc_1999_2009.txt	2	OG002	0		0		68.2		58.5	76.9		NUMBER	Percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00790400::outcomeMeasures[2]::groups[OG002]::classes[0]::categories[0]
NCT00244764#om0#OG000	NCT00244764	ctg_placebo_onc_1999_2009.txt	0	OG000	0	Complete Response	0		3					NUMBER	participants			ctg_placebo_onc_1999_2009.txt::NCT00244764::outcomeMeasures[0]::groups[OG000]::classes[0]::categories[0]
NCT00244764#om0#OG000	NCT00244764	ctg_placebo_onc_1999_2009.txt	0	OG000	1	Partial Response	0		75					NUMBER	participants			ctg_placebo_onc_1999_2009.txt::NCT00244764::outcomeMeasures[0]::groups[OG000]::classes[1]::categories[0]
NCT00244764#om0#OG000	NCT00244764	ctg_placebo_onc_1999_2009.txt	0	OG000	2	Stable Disease	0		101					NUMBER	participants			ctg_placebo_onc_1999_2009.txt::NCT00244764::outcomeMeasures[0]::groups[OG000]::classes[2]::categories[0]
NCT00244764#om0#OG000	NCT00244764	ctg_placebo_onc_1999_2009.txt	0	OG000	3	Progressive Disease	0		24					NUMBER	participants			ctg_placebo_onc_1999_2009.txt::NCT00244764::outcomeMeasures[0]::groups[OG000]::classes[3]::categories[0]
NCT00244764#om0#OG000	NCT00244764	ctg_placebo_onc_1999_2009.txt	0	OG000	4	Not evaluable	0		22					NUMBER	participants			ctg_placebo_onc_1999_2009.txt::NCT00244764::outcomeMeasures[0]::groups[OG000]::classes[4]::categories[0]
NCT00244764#om0#OG000	NCT00244764	ctg_placebo_onc_1999_2009.txt	0	OG000	5	Complete Response + Partial Response	0		78					NUMBER	participants			ctg_placebo_onc_1999_2009.txt::NCT00244764::outcomeMeasures[0]::groups[OG000]::classes[5]::categories[0]
NCT00519285#om1#OG000	NCT00519285	ctg_placebo_onc_1999_2009.txt	1	OG000	0		0		63.5		59.5	67.5		NUMBER	percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00519285::outcomeMeasures[1]::groups[OG000]::classes[0]::categories[0]
NCT00519285#om1#OG001	NCT00519285	ctg_placebo_onc_1999_2009.txt	1	OG001	0		0		68.6		64.7	72.4		NUMBER	percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00519285::outcomeMeasures[1]::groups[OG001]::classes[0]::categories[0]
NCT00519285#om4#OG000	NCT00519285	ctg_placebo_onc_1999_2009.txt	4	OG000	0		0		28.1		23.2	33.1		NUMBER	percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00519285::outcomeMeasures[4]::groups[OG000]::classes[0]::categories[0]
NCT00519285#om4#OG001	NCT00519285	ctg_placebo_onc_1999_2009.txt	4	OG001	0		0		38.7		33.4	44.0		NUMBER	percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00519285::outcomeMeasures[4]::groups[OG001]::classes[0]::categories[0]
NCT00519285#om7#OG000	NCT00519285	ctg_placebo_onc_1999_2009.txt	7	OG000	0		0		46.3		34.3	58.2		NUMBER	percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00519285::outcomeMeasures[7]::groups[OG000]::classes[0]::categories[0]
NCT00519285#om7#OG001	NCT00519285	ctg_placebo_onc_1999_2009.txt	7	OG001	0		0		35.8		24.3	47.3		NUMBER	percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00519285::outcomeMeasures[7]::groups[OG001]::classes[0]::categories[0]
NCT00508001#om1#OG000	NCT00508001	ctg_placebo_onc_1999_2009.txt	1	OG000	0		0		0					NUMBER	percentage of patients			ctg_placebo_onc_1999_2009.txt::NCT00508001::outcomeMeasures[1]::groups[OG000]::classes[0]::categories[0]
NCT00508001#om1#OG001	NCT00508001	ctg_placebo_onc_1999_2009.txt	1	OG001	0		0		0					NUMBER	percentage of patients			ctg_placebo_onc_1999_2009.txt::NCT00508001::outcomeMeasures[1]::groups[OG001]::classes[0]::categories[0]
NCT00508001#om1#OG002	NCT00508001	ctg_placebo_onc_1999_2009.txt	1	OG002	0		0		0					NUMBER	percentage of patients			ctg_placebo_onc_1999_2009.txt::NCT00508001::outcomeMeasures[1]::groups[OG002]::classes[0]::categories[0]
NCT00466440#om0#OG000	NCT00466440	ctg_placebo_onc_1999_2009.txt	0	OG000	0		0		15.2		7.37	26.69		NUMBER	percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00466440::outcomeMeasures[0]::groups[OG000]::classes[0]::categories[0]
NCT00466440#om0#OG001	NCT00466440	ctg_placebo_onc_1999_2009.txt	0	OG001	0		0		15.0		6.74	27.47		NUMBER	percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00466440::outcomeMeasures[0]::groups[OG001]::classes[0]::categories[0]
NCT00693992#om2#OG000	NCT00693992	ctg_placebo_onc_1999_2009.txt	2	OG000	0		0		11					NUMBER	percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00693992::outcomeMeasures[2]::groups[OG000]::classes[0]::categories[0]
NCT00693992#om2#OG001	NCT00693992	ctg_placebo_onc_1999_2009.txt	2	OG001	0		0		5					NUMBER	percentage of participants			ctg_placebo_onc_1999_2009.txt::NCT00693992::outcomeMeasures[2]::groups[OG001]::classes[0]::categories[0]
NCT00931606#om17#OG000	NCT00931606	ctg_placebo_onc_1999_2009.txt	17	OG000	0	Complete Response	0		0					NUMBER	Percentage of Participants			ctg_placebo_onc_1999_2009.txt::NCT00931606::outcomeMeasures[17]::groups[OG000]::classes[0]::categories[0]
NCT00931606#om17#OG000	NCT00931606	ctg_placebo_onc_1999_2009.txt	17	OG000	1	Partial Response	0		0					NUMBER	Percentage of Participants			ctg_placebo_onc_1999_2009.txt::NCT00931606::outcomeMeasures[17]::groups[OG000]::classes[1]::categories[0]
NCT00931606#om17#OG000	NCT00931606	ctg_placebo_onc_1999_2009.txt	17	OG000	2	Stable Disease	0		100.0					NUMBER	Percentage of Participants			ctg_placebo_onc_1999_2009.txt::NCT00931606::outcomeMeasures[17]::groups[OG000]::classes[2]::categories[0]
NCT00931606#om17#OG000	NCT00931606	ctg_placebo_onc_1999_2009.txt	17	OG000	3	Progressive Disease	0		0					NUMBER	Percentage of Participants			ctg_placebo_onc_1999_2009.txt::NCT00931606::outcomeMeasures[17]::groups[OG000]::classes[3]::categories[0]
NCT00931606#om17#OG000	NCT00931606	ctg_placebo_onc_1999_2009.txt	17	OG000	4	Not Evaluable	0		0					NUMBER	Percentage of Participants			ctg_placebo_onc_1999_2009.txt::NCT00931606::outcomeMeasures[17]::groups[OG000]::classes[4]::categories[0]
NCT00931606#om17#OG000	NCT00931606	ctg_placebo_onc_1999_2009.txt	17	OG000	5	Not Applicable	0		0					NUMBER	Percentage of Participants			ctg_placebo_onc_1999_2009.txt::NCT00931606::outcomeMeasures[17]::groups[OG000]::classes[5]::categories[0]
NCT00931606#om17#OG001	NCT00931606	ctg_placebo_onc_1999_2009.txt	17	OG001	0	Complete Response	0		33.3					NUMBER	Percentage of Participants			ctg_placebo_onc_1999_2009.txt::NCT00931606::outcomeMeasures[17]::groups[OG001]::classes[0]::categories[0]
NCT00931606#om17#OG001	NCT00931606	ctg_placebo_onc_1999_2009.txt	17	OG001	1	Partial Response	0		16.7					NUMBER	Percentage of Participants			ctg_placebo_onc_1999_2009.txt::NCT00931606::outcomeMeasures[17]::groups[OG001]::classes[1]::categories[0]
NCT00931606#om17#OG001	NCT00931606	ctg_placebo_onc_1999_2009.txt	17	OG001	2	Stable Disease	0		16.7					NUMBER	Percentage of Participants			ctg_placebo_onc_1999_2009.txt::NCT00931606::outcomeMeasures[17]::groups[OG001]::classes[2]::categories[0]
NCT00931606#om17#OG001	NCT00931606	ctg_placebo_onc_1999_2009.txt	17	OG001	3	Progressive Disease	0		16.7					NUMBER	Percentage of Participants			ctg_placebo_onc_1999_2009.txt::NCT00931606::outcomeMeasures[17]::groups[OG001]::classes[3]::categories[0]
NCT00931606#om17#OG001	NCT00931606	ctg_placebo_onc_1999_2009.txt	17	OG001	4	Not Evaluable	0		0					NUMBER	Percentage of Participants			ctg_placebo_onc_1999_2009.txt::NCT00931606::outcomeMeasures[17]::groups[OG001]::classes[4]::categories[0]
NCT00931606#om17#OG001	NCT00931606	ctg_placebo_onc_1999_2009.txt	17	OG001	5	Not Applicable	0		16.7					NUMBER	Percentage of Participants			ctg_placebo_onc_1999_2009.txt::NCT00931606::outcomeMeasures[17]::groups[OG001]::classes[5]::categories[0]
