record_type	nct_id	payload_file	outcome_measure_index	outcome_measure_title	group_id	group_title	class_index	class_title	category_title	category_value_raw	category_value_int	producer_label	producer_kept	reported_denominator_participants	sum_all_integer_categories_in_class	residual_denominator_minus_sum	stored_cells_CR_PR_SD_PD	stored_evaluable_n	job1_classification	overwrite_scope	conflicting_overwrite	corrected_reading_status	note	source_pointer
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG017	Phase Ib Dose Escalation: MBG453 800mg Q2W + PDR001 240mg Q2W	0	<untitled>	Progressive Disease (PD)	4	4	PD	kept	6	6	0	CR=0;PR=0;SD=1;PD=4	5	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG017]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG017	Phase Ib Dose Escalation: MBG453 800mg Q2W + PDR001 240mg Q2W	0	<untitled>	Non-CR/Non-PD (NCRNPD)	0	0		dropped	6	6	0	CR=0;PR=0;SD=1;PD=4	5	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG017]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG017	Phase Ib Dose Escalation: MBG453 800mg Q2W + PDR001 240mg Q2W	0	<untitled>	Unknown	1	1		dropped	6	6	0	CR=0;PR=0;SD=1;PD=4	5	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG017]
ROW	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG017	Phase Ib Dose Escalation: MBG453 800mg Q2W + PDR001 240mg Q2W	0	<untitled>	(corrected reading)		6			6	6	0	CR=0;PR=0;SD=1;PD=4	5	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG017]
CLASS	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG019	Phase Ib Dose Escalation: MBG453 80mg Q4W + PDR001 400mg Q4W	0	<untitled>	(all 6 categories)		3		kept=4;dropped=2;overwritten=0	3	3	0	CR=0;PR=0;SD=1;PD=1	2	unsupported	none	False	RECOVERABLE	dropped: Non-CR/Non-PD (NCRNPD) | Unknown	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG019]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG019	Phase Ib Dose Escalation: MBG453 80mg Q4W + PDR001 400mg Q4W	0	<untitled>	Complete Response (CR)	0	0	CR	kept	3	3	0	CR=0;PR=0;SD=1;PD=1	2	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG019]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG019	Phase Ib Dose Escalation: MBG453 80mg Q4W + PDR001 400mg Q4W	0	<untitled>	Partial Response (PR)	0	0	PR	kept	3	3	0	CR=0;PR=0;SD=1;PD=1	2	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG019]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG019	Phase Ib Dose Escalation: MBG453 80mg Q4W + PDR001 400mg Q4W	0	<untitled>	Stable Disease (SD)	1	1	SD	kept	3	3	0	CR=0;PR=0;SD=1;PD=1	2	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG019]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG019	Phase Ib Dose Escalation: MBG453 80mg Q4W + PDR001 400mg Q4W	0	<untitled>	Progressive Disease (PD)	1	1	PD	kept	3	3	0	CR=0;PR=0;SD=1;PD=1	2	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG019]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG019	Phase Ib Dose Escalation: MBG453 80mg Q4W + PDR001 400mg Q4W	0	<untitled>	Non-CR/Non-PD (NCRNPD)	0	0		dropped	3	3	0	CR=0;PR=0;SD=1;PD=1	2	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG019]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG019	Phase Ib Dose Escalation: MBG453 80mg Q4W + PDR001 400mg Q4W	0	<untitled>	Unknown	1	1		dropped	3	3	0	CR=0;PR=0;SD=1;PD=1	2	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG019]
ROW	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG019	Phase Ib Dose Escalation: MBG453 80mg Q4W + PDR001 400mg Q4W	0	<untitled>	(corrected reading)		3			3	3	0	CR=0;PR=0;SD=1;PD=1	2	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG019]
CLASS	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG022	Phase Ib Dose Escalation: MBG453 240mg Q4W + PDR001 400mg Q4W	0	<untitled>	(all 6 categories)		7		kept=4;dropped=2;overwritten=0	7	7	0	CR=0;PR=2;SD=2;PD=1	5	unsupported	none	False	RECOVERABLE	dropped: Non-CR/Non-PD (NCRNPD) | Unknown	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG022]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG022	Phase Ib Dose Escalation: MBG453 240mg Q4W + PDR001 400mg Q4W	0	<untitled>	Complete Response (CR)	0	0	CR	kept	7	7	0	CR=0;PR=2;SD=2;PD=1	5	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG022]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG022	Phase Ib Dose Escalation: MBG453 240mg Q4W + PDR001 400mg Q4W	0	<untitled>	Partial Response (PR)	2	2	PR	kept	7	7	0	CR=0;PR=2;SD=2;PD=1	5	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG022]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG022	Phase Ib Dose Escalation: MBG453 240mg Q4W + PDR001 400mg Q4W	0	<untitled>	Stable Disease (SD)	2	2	SD	kept	7	7	0	CR=0;PR=2;SD=2;PD=1	5	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG022]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG022	Phase Ib Dose Escalation: MBG453 240mg Q4W + PDR001 400mg Q4W	0	<untitled>	Progressive Disease (PD)	1	1	PD	kept	7	7	0	CR=0;PR=2;SD=2;PD=1	5	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG022]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG022	Phase Ib Dose Escalation: MBG453 240mg Q4W + PDR001 400mg Q4W	0	<untitled>	Non-CR/Non-PD (NCRNPD)	0	0		dropped	7	7	0	CR=0;PR=2;SD=2;PD=1	5	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG022]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG022	Phase Ib Dose Escalation: MBG453 240mg Q4W + PDR001 400mg Q4W	0	<untitled>	Unknown	2	2		dropped	7	7	0	CR=0;PR=2;SD=2;PD=1	5	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG022]
ROW	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG022	Phase Ib Dose Escalation: MBG453 240mg Q4W + PDR001 400mg Q4W	0	<untitled>	(corrected reading)		7			7	7	0	CR=0;PR=2;SD=2;PD=1	5	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG022]
CLASS	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG024	Phase Ib Dose Escalation: MBG453 1200mg Q4W + PDR001 400mg Q4W	0	<untitled>	(all 6 categories)		6		kept=4;dropped=2;overwritten=0	6	6	0	CR=0;PR=0;SD=1;PD=3	4	unsupported	none	False	RECOVERABLE	dropped: Non-CR/Non-PD (NCRNPD) | Unknown	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG024]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG024	Phase Ib Dose Escalation: MBG453 1200mg Q4W + PDR001 400mg Q4W	0	<untitled>	Complete Response (CR)	0	0	CR	kept	6	6	0	CR=0;PR=0;SD=1;PD=3	4	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG024]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG024	Phase Ib Dose Escalation: MBG453 1200mg Q4W + PDR001 400mg Q4W	0	<untitled>	Partial Response (PR)	0	0	PR	kept	6	6	0	CR=0;PR=0;SD=1;PD=3	4	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG024]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG024	Phase Ib Dose Escalation: MBG453 1200mg Q4W + PDR001 400mg Q4W	0	<untitled>	Stable Disease (SD)	1	1	SD	kept	6	6	0	CR=0;PR=0;SD=1;PD=3	4	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG024]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG024	Phase Ib Dose Escalation: MBG453 1200mg Q4W + PDR001 400mg Q4W	0	<untitled>	Progressive Disease (PD)	3	3	PD	kept	6	6	0	CR=0;PR=0;SD=1;PD=3	4	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG024]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG024	Phase Ib Dose Escalation: MBG453 1200mg Q4W + PDR001 400mg Q4W	0	<untitled>	Non-CR/Non-PD (NCRNPD)	0	0		dropped	6	6	0	CR=0;PR=0;SD=1;PD=3	4	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG024]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG024	Phase Ib Dose Escalation: MBG453 1200mg Q4W + PDR001 400mg Q4W	0	<untitled>	Unknown	2	2		dropped	6	6	0	CR=0;PR=0;SD=1;PD=3	4	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG024]
ROW	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG024	Phase Ib Dose Escalation: MBG453 1200mg Q4W + PDR001 400mg Q4W	0	<untitled>	(corrected reading)		6			6	6	0	CR=0;PR=0;SD=1;PD=3	4	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG024]
CLASS	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG025	Dose Ranging Part: MBG453 80mg Q4W	0	<untitled>	(all 6 categories)		14		kept=4;dropped=2;overwritten=0	14	14	0	CR=0;PR=0;SD=4;PD=7	11	unsupported	none	False	RECOVERABLE	dropped: Non-CR/Non-PD (NCRNPD) | Unknown	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG025]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG025	Dose Ranging Part: MBG453 80mg Q4W	0	<untitled>	Complete Response (CR)	0	0	CR	kept	14	14	0	CR=0;PR=0;SD=4;PD=7	11	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG025]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG025	Dose Ranging Part: MBG453 80mg Q4W	0	<untitled>	Partial Response (PR)	0	0	PR	kept	14	14	0	CR=0;PR=0;SD=4;PD=7	11	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG025]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG025	Dose Ranging Part: MBG453 80mg Q4W	0	<untitled>	Stable Disease (SD)	4	4	SD	kept	14	14	0	CR=0;PR=0;SD=4;PD=7	11	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG025]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG025	Dose Ranging Part: MBG453 80mg Q4W	0	<untitled>	Progressive Disease (PD)	7	7	PD	kept	14	14	0	CR=0;PR=0;SD=4;PD=7	11	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG025]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG025	Dose Ranging Part: MBG453 80mg Q4W	0	<untitled>	Non-CR/Non-PD (NCRNPD)	0	0		dropped	14	14	0	CR=0;PR=0;SD=4;PD=7	11	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG025]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG025	Dose Ranging Part: MBG453 80mg Q4W	0	<untitled>	Unknown	3	3		dropped	14	14	0	CR=0;PR=0;SD=4;PD=7	11	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG025]
ROW	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG025	Dose Ranging Part: MBG453 80mg Q4W	0	<untitled>	(corrected reading)		14			14	14	0	CR=0;PR=0;SD=4;PD=7	11	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG025]
CLASS	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG026	Dose Ranging Part: MBG453 240mg Q4W	0	<untitled>	(all 6 categories)		17		kept=4;dropped=2;overwritten=0	17	17	0	CR=0;PR=0;SD=2;PD=13	15	unsupported	none	False	RECOVERABLE	dropped: Non-CR/Non-PD (NCRNPD) | Unknown	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG026]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG026	Dose Ranging Part: MBG453 240mg Q4W	0	<untitled>	Complete Response (CR)	0	0	CR	kept	17	17	0	CR=0;PR=0;SD=2;PD=13	15	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG026]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG026	Dose Ranging Part: MBG453 240mg Q4W	0	<untitled>	Partial Response (PR)	0	0	PR	kept	17	17	0	CR=0;PR=0;SD=2;PD=13	15	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG026]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG026	Dose Ranging Part: MBG453 240mg Q4W	0	<untitled>	Stable Disease (SD)	2	2	SD	kept	17	17	0	CR=0;PR=0;SD=2;PD=13	15	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG026]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG026	Dose Ranging Part: MBG453 240mg Q4W	0	<untitled>	Progressive Disease (PD)	13	13	PD	kept	17	17	0	CR=0;PR=0;SD=2;PD=13	15	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG026]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG026	Dose Ranging Part: MBG453 240mg Q4W	0	<untitled>	Non-CR/Non-PD (NCRNPD)	0	0		dropped	17	17	0	CR=0;PR=0;SD=2;PD=13	15	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG026]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG026	Dose Ranging Part: MBG453 240mg Q4W	0	<untitled>	Unknown	2	2		dropped	17	17	0	CR=0;PR=0;SD=2;PD=13	15	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG026]
ROW	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG026	Dose Ranging Part: MBG453 240mg Q4W	0	<untitled>	(corrected reading)		17			17	17	0	CR=0;PR=0;SD=2;PD=13	15	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG026]
CLASS	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG027	Dose Ranging Part: MBG453 1200mg Q4W	0	<untitled>	(all 6 categories)		15		kept=4;dropped=2;overwritten=0	15	15	0	CR=0;PR=0;SD=4;PD=8	12	unsupported	none	False	RECOVERABLE	dropped: Non-CR/Non-PD (NCRNPD) | Unknown	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG027]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG027	Dose Ranging Part: MBG453 1200mg Q4W	0	<untitled>	Complete Response (CR)	0	0	CR	kept	15	15	0	CR=0;PR=0;SD=4;PD=8	12	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG027]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG027	Dose Ranging Part: MBG453 1200mg Q4W	0	<untitled>	Partial Response (PR)	0	0	PR	kept	15	15	0	CR=0;PR=0;SD=4;PD=8	12	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG027]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG027	Dose Ranging Part: MBG453 1200mg Q4W	0	<untitled>	Stable Disease (SD)	4	4	SD	kept	15	15	0	CR=0;PR=0;SD=4;PD=8	12	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG027]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG027	Dose Ranging Part: MBG453 1200mg Q4W	0	<untitled>	Progressive Disease (PD)	8	8	PD	kept	15	15	0	CR=0;PR=0;SD=4;PD=8	12	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG027]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG027	Dose Ranging Part: MBG453 1200mg Q4W	0	<untitled>	Non-CR/Non-PD (NCRNPD)	0	0		dropped	15	15	0	CR=0;PR=0;SD=4;PD=8	12	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG027]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG027	Dose Ranging Part: MBG453 1200mg Q4W	0	<untitled>	Unknown	3	3		dropped	15	15	0	CR=0;PR=0;SD=4;PD=8	12	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG027]
ROW	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG027	Dose Ranging Part: MBG453 1200mg Q4W	0	<untitled>	(corrected reading)		15			15	15	0	CR=0;PR=0;SD=4;PD=8	12	unsupported	none	False	RECOVERABLE	single class, denominator read from denoms, all integer categories sum exactly to it	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG027]
CLASS	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG028	Phase II: MBG453 + PDR001 NSCLC	0	<untitled>	(all 6 categories)		17		kept=4;dropped=2;overwritten=0	17	17	0	CR=0;PR=0;SD=6;PD=5	11	unsupported	none	False	RECOVERABLE	dropped: Non-CR/Non-PD (NCRNPD) | Unknown	ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG028]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG028	Phase II: MBG453 + PDR001 NSCLC	0	<untitled>	Complete Response (CR)	0	0	CR	kept	17	17	0	CR=0;PR=0;SD=6;PD=5	11	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG028]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG028	Phase II: MBG453 + PDR001 NSCLC	0	<untitled>	Partial Response (PR)	0	0	PR	kept	17	17	0	CR=0;PR=0;SD=6;PD=5	11	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG028]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG028	Phase II: MBG453 + PDR001 NSCLC	0	<untitled>	Stable Disease (SD)	6	6	SD	kept	17	17	0	CR=0;PR=0;SD=6;PD=5	11	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG028]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG028	Phase II: MBG453 + PDR001 NSCLC	0	<untitled>	Progressive Disease (PD)	5	5	PD	kept	17	17	0	CR=0;PR=0;SD=6;PD=5	11	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG028]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG028	Phase II: MBG453 + PDR001 NSCLC	0	<untitled>	Non-CR/Non-PD (NCRNPD)	0	0		dropped	17	17	0	CR=0;PR=0;SD=6;PD=5	11	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG028]
CATEGORY	NCT02608268	ctg_results_bor_2014_2017.txt	7	Best Overall Response (BOR) Per RECIST v1.1	OG028	Phase II: MBG453 + PDR001 NSCLC	0	<untitled>	Unknown	6	6		dropped	17	17	0	CR=0;PR=0;SD=6;PD=5	11	unsupported	none	False	RECOVERABLE		ctg_results_bor_2014_2017.txt :: studies[nct=NCT02608268] :: outcomeMeasures[7] :: groups[OG028]
