obs_id	nct	om_index	results_group_id	in_integrated_552	coverage_state	cohort_key	n_observations_in_cohort_set	unresolved_states	denominator_state	denominator_value_participants	reporting_status_state	usable_for_proportion	unusable_reason
NCT00753675#om2#OG002	NCT00753675	2	OG002	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00753675||arm c placebo+ gemcitabine	2	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	52	POSTED	True	
NCT00387127#om10#OG000	NCT00387127	10	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00387127||chemoradiotherapy + placebo, followed by placebo	1	SINGLE_OBSERVATION	PRESENT	33	POSTED	True	
NCT00387127#om10#OG001	NCT00387127	10	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00387127||chemoradiotherapy + lapatinib, followed by lapatinib	1	SINGLE_OBSERVATION	PRESENT	34	POSTED	True	
NCT00399035#om2#OG000	NCT00399035	2	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00399035||cediranib 20 mg	1	SINGLE_OBSERVATION	PRESENT	502	POSTED	True	
NCT00399035#om2#OG001	NCT00399035	2	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00399035||placebo	1	SINGLE_OBSERVATION	PRESENT	358	POSTED	True	
NCT00281697#om4#OG000	NCT00281697	4	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00281697||standard chemotherapy + bevacizumab	2	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	362	POSTED	True	
NCT00281697#om4#OG001	NCT00281697	4	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00281697||standard chemotherapy + placebo	2	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	179	POSTED	True	
NCT00281697#om5#OG000	NCT00281697	5	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00281697||standard chemotherapy + bevacizumab	2	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	143	POSTED	True	
NCT00281697#om5#OG001	NCT00281697	5	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00281697||standard chemotherapy + placebo	2	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	53	POSTED	True	
NCT00738530#om7#OG000	NCT00738530	7	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00738530||bevacizumab + ifn-alfa-2a	2	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS	PRESENT	306	POSTED	True	
NCT00738530#om7#OG001	NCT00738530	7	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00738530||placebo + ifn-alfa-2a	2	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS	PRESENT	289	POSTED	True	
NCT00738530#om8#OG000	NCT00738530	8	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00738530||bevacizumab + ifn-alfa-2a	2	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS	PRESENT	306	POSTED	True	
NCT00738530#om8#OG001	NCT00738530	8	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00738530||placebo + ifn-alfa-2a	2	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS	PRESENT	289	POSTED	True	
NCT00865709#om3#OG000	NCT00865709	3	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00865709||sorafenib (nexavar, bay43-9006) + mfolfox6	1	SINGLE_OBSERVATION	PRESENT	97	POSTED	True	
NCT00865709#om3#OG001	NCT00865709	3	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00865709||matching placebo + mfolfox6	1	SINGLE_OBSERVATION	PRESENT	101	POSTED	True	
NCT00876395#om4#OG000	NCT00876395	4	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00876395||everolimus + paclitaxel + trastuzumab	8	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	480	POSTED	True	
NCT00876395#om4#OG001	NCT00876395	4	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00876395||placebo + paclitaxel + trastuzumab	8	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	239	POSTED	True	
NCT00876395#om5#OG000	NCT00876395	5	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00876395||everolimus + paclitaxel + trastuzumab	8	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	208	POSTED	True	
NCT00876395#om5#OG001	NCT00876395	5	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00876395||placebo + paclitaxel + trastuzumab	8	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	103	POSTED	True	
NCT00876395#om6#OG000	NCT00876395	6	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00876395||everolimus + paclitaxel + trastuzumab	8	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	480	POSTED	True	
NCT00876395#om6#OG001	NCT00876395	6	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00876395||placebo + paclitaxel + trastuzumab	8	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	239	POSTED	True	
NCT00876395#om7#OG000	NCT00876395	7	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00876395||everolimus + paclitaxel + trastuzumab	8	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	208	POSTED	True	
NCT00876395#om7#OG001	NCT00876395	7	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00876395||placebo + paclitaxel + trastuzumab	8	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	103	POSTED	True	
NCT00876395#om8#OG000	NCT00876395	8	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00876395||everolimus + paclitaxel + trastuzumab	8	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	480	POSTED	True	
NCT00876395#om8#OG001	NCT00876395	8	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00876395||placebo + paclitaxel + trastuzumab	8	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	239	POSTED	True	
NCT00876395#om9#OG000	NCT00876395	9	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00876395||everolimus + paclitaxel + trastuzumab	8	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	208	POSTED	True	
NCT00876395#om9#OG001	NCT00876395	9	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00876395||placebo + paclitaxel + trastuzumab	8	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	103	POSTED	True	
NCT00876395#om10#OG000	NCT00876395	10	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00876395||everolimus + paclitaxel + trastuzumab	8	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	480	POSTED	True	
NCT00876395#om10#OG001	NCT00876395	10	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00876395||placebo + paclitaxel + trastuzumab	8	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	239	POSTED	True	
NCT00876395#om11#OG000	NCT00876395	11	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00876395||everolimus + paclitaxel + trastuzumab	8	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	208	POSTED	True	
NCT00876395#om11#OG001	NCT00876395	11	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00876395||placebo + paclitaxel + trastuzumab	8	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT	PRESENT	103	POSTED	True	
NCT00415194#om2#OG000	NCT00415194	2	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00415194||pemetrexed/cisplatin	1	SINGLE_OBSERVATION	PRESENT	398	POSTED	True	
NCT00415194#om2#OG001	NCT00415194	2	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00415194||placebo/cisplatin	1	SINGLE_OBSERVATION	PRESENT	397	POSTED	True	
NCT00790400#om0#OG000	NCT00790400	0	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00790400||everolimus randomized (core period)	2	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES	PRESENT	79	POSTED	True	
NCT00790400#om0#OG001	NCT00790400	0	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00790400||placebo randomized (core period)	2	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES	PRESENT	39	POSTED	True	
NCT00790400#om0#OG002	NCT00790400	0	OG002	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00790400||everolimus (core and/or extension period)	2	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES	PRESENT	112	POSTED	True	
NCT00790400#om2#OG000	NCT00790400	2	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00790400||everolimus randomized (core period)	2	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES	PRESENT	77	POSTED	True	
NCT00790400#om2#OG001	NCT00790400	2	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00790400||placebo randomized (core period)	2	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES	PRESENT	37	POSTED	True	
NCT00790400#om2#OG002	NCT00790400	2	OG002	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00790400||everolimus (core and/or extension period)	2	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES	PRESENT	112	POSTED	True	
NCT00244764#om0#OG000	NCT00244764	0	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00244764||pazopanib 800 mg	1	SINGLE_OBSERVATION	PRESENT	225	POSTED	True	
NCT00519285#om1#OG000	NCT00519285	1	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00519285||placebo	3	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS	PRESENT	559	POSTED	True	
NCT00519285#om1#OG001	NCT00519285	1	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00519285||aflibercept	3	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS	PRESENT	560	POSTED	True	
NCT00519285#om4#OG000	NCT00519285	4	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00519285||placebo	3	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS	PRESENT	320	POSTED	True	
NCT00519285#om4#OG001	NCT00519285	4	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00519285||aflibercept	3	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS	PRESENT	323	POSTED	True	
NCT00519285#om7#OG000	NCT00519285	7	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00519285||placebo	3	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS	PRESENT	67	POSTED	True	
NCT00519285#om7#OG001	NCT00519285	7	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00519285||aflibercept	3	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS	PRESENT	67	POSTED	True	
NCT00508001#om1#OG000	NCT00508001	1	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00508001||zd6474 300	1	SINGLE_OBSERVATION	PRESENT	19	POSTED	True	
NCT00508001#om1#OG001	NCT00508001	1	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00508001||zd6474 100	1	SINGLE_OBSERVATION	PRESENT	25	POSTED	True	
NCT00508001#om1#OG002	NCT00508001	1	OG002	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00508001||placebo	1	SINGLE_OBSERVATION	PRESENT	23	POSTED	True	
NCT00536939#om1#OG000	NCT00536939	1	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00536939||enzastaurin + bevacizumab + paclitaxel	1	NO_OBSERVATION_USABLE_FOR_A_PROPORTION	REPORTED_ZERO	0	POSTED	False	REPORTED_ZERO|NONCOLLECTION_STATEMENT
NCT00466440#om0#OG000	NCT00466440	0	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00466440||part 2: docetaxel + prednisone + enzastaurin	1	SINGLE_OBSERVATION	PRESENT	46	POSTED	True	
NCT00466440#om0#OG001	NCT00466440	0	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00466440||part 2: docetaxel + prednisone + placebo	1	SINGLE_OBSERVATION	PRESENT	40	POSTED	True	
NCT00693992#om2#OG000	NCT00693992	2	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00693992||arm i (sunitinib malate)	1	SINGLE_OBSERVATION	PRESENT	106	POSTED	True	
NCT00693992#om2#OG001	NCT00693992	2	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00693992||arm ii (placebo)	1	SINGLE_OBSERVATION	PRESENT	104	POSTED	True	
NCT00931606#om17#OG000	NCT00931606	17	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00931606||sotatercept 0.1 mg/kg	4	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_DENOMINATORS	PRESENT	4	POSTED	True	
NCT00931606#om17#OG001	NCT00931606	17	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00931606||sotatercept 0.3 mg/kg	4	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_DENOMINATORS	PRESENT	6	POSTED	True	
NCT00931606#om17#OG002	NCT00931606	17	OG002	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00931606||sotatercept 0.5 mg/kg	4	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_DENOMINATORS	PRESENT	2	POSTED	True	
NCT00931606#om17#OG003	NCT00931606	17	OG003	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00931606||placebo	4	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_DENOMINATORS	PRESENT	4	POSTED	True	
NCT00931606#om18#OG000	NCT00931606	18	OG000	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00931606||sotatercept 0.1 mg/kg	4	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_DENOMINATORS	PRESENT	4	POSTED	True	
NCT00931606#om18#OG001	NCT00931606	18	OG001	no	B_ONLY__NO_DENOMINATOR_CATEGORY_OR_ARM_COMPONENT	NCT00931606||sotatercept 0.3 mg/kg	4	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_DENOMINATORS	PRESENT	6	POSTED	True	
